source_concept_class,target_concept,pcornet_name,source_concept_id,concept_description,value_as_concept_id
Specimen concept,TISSUE,,4161559,Tissue specimen from extrahepatic bile duct,
Specimen concept,SER,,762633,Acute phase serum specimen,
specimen_loinc,BLD,,3173-2,,
Specimen concept,TISSUE,,4133743,Tissue specimen from kidney,
Specimen concept,SPECIMEN,,43021152,Tracheostomy tube submitted as specimen,
Specimen concept,LYMPH_NODE.FNA,,4121320,Lymph node aspirate,
Specimen concept,SPECIMEN,,4204155,Nerve ganglion specimen,
Specimen concept,BODY_FLD,,40481576,Peritoneal dialysis fluid specimen obtained before dialysis,
Specimen concept,SPECIMEN,,46270213,Specimen from ethmoid sinus obtained by biopsy,
specimen_source,CSF,,Cerebral spinal fluid,,
Specimen concept,SPECIMEN,,40490923,Foreign body submitted as specimen,
Specimen concept,SPECIMEN,,4310284,Specimen from appendix and right colon obtained by appendectomy and right hemicolectomy,
Specimen concept,MILK,,4124418,Sheep's milk sample,
specimen_source,URINE,,"Urine, Percutaneous Renal Collection",,
Specimen concept,BODY_FLD,,4122251,Fluid sample,
Specimen concept,URINE,,40493342,Urine specimen obtained by single catheterization of bladder,
Specimen concept,BRONCHIAL,,4202634,Transbronchial lung biopsy sample,
Specimen concept,TISSUE,,4164490,Tissue specimen from uvea,
specimen_source,SPUTUM,,"Sputum, tracheal aspirate",,
specimen_loinc,SER_PLAS,,2345-7,,
Specimen concept,SPECIMEN,,4046945,Specimen from uterus obtained by radical hysterectomy,
Specimen concept,SPECIMEN,,46270273,Specimen obtained from pouch of Douglas by aspiration,
Specimen concept,SPECIMEN,,4002222,Specimen from fistula,
specimen_loinc,BLD,,34728-6,,
Specimen concept,SPECIMEN,,4162500,Specimen from salivary gland obtained by biopsy,
Specimen concept,TISSUE,,37016226,Brain neoplasm tissue sample,
Specimen concept,CVX_VAG,,4270454,Specimen from uterine cervix obtained by cone biopsy,
Specimen concept,PENIS,,4204186,Penis skin biopsy sample,
Specimen concept,TISSUE,,4132244,Tissue specimen from esophagus,
Specimen concept,LIVER,,4202779,Liver direct smear sample,
Specimen concept,SPECIMEN,,4234032,Tampon submitted as specimen,
Specimen concept,BONE_MARROW,,4157077,Iliac crest bone marrow sample,
Specimen concept,LYMPH_NODE,,4007302,Lymph node cytologic material,
Specimen concept,MILK,,4121355,Goat's milk sample,
Specimen concept,SPECIMEN,,40481869,Specimen from male breast,
Specimen concept,SPECIMEN,,4121346,Sputum specimen obtained from sputum suction trap,
Specimen concept,SPECIMEN,,4216016,Specimen from vulva obtained by wide excision,
Specimen concept,SPECIMEN,,4325364,Specimen from unspecified body site,
Specimen concept,SPECIMEN,,4046942,Specimen from left kidney obtained by radical nephrectomy and adrenalectomy,
Specimen concept,TISSUE,,42538997,Specimen from periodontal tissue,
Specimen concept,SPECIMEN,,4330245,Specimen from trunk obtained by biopsy,
Specimen concept,BODY_FLD,,4000624,Dialysis fluid specimen,
Specimen concept,SPECIMEN,,765900,Mycobacterial isolate specimen,
Specimen concept,SPECIMEN,,4046840,Genital mucus specimen,
specimen_source,SPECIMEN,,VESICLE ,,
Specimen concept,SPECIMEN,,46270242,Specimen from left upper lobe of lung obtained by endobronchial biopsy,
Specimen concept,BLD,,4045671,Blood bag specimen from blood product,
Specimen concept,URINE,,37115746,Eight hour urine specimen,
Specimen concept,SPECIMEN,,4200623,Specimen from retroperitoneum obtained by biopsy,
Specimen concept,SPECIMEN,,4001062,Saliva specimen,
Specimen concept,BRONCHIAL_BRUSH,,4204953,Bronchial brushings sample,
Specimen concept,SPECIMEN,,4199533,Specimen from penis obtained by fine needle aspiration biopsy,
Specimen concept,SPECIMEN,,762639,Bacterial isolate specimen,
Specimen concept,SPECIMEN,,37118678,Specimen from lesion of penis obtained by scraping,
Specimen concept,SPECIMEN,,4164608,Specimen from thymus gland obtained by biopsy,
specimen_source,NOSE,,Nasal,,
Specimen concept,SPECIMEN,,4001059,Mother's milk specimen,
Specimen concept,CVX_VAG,,46270184,Uterine cervix cyst sample,
Specimen concept,SPECIMEN,,4335527,Specimen from hydrocele of spermatic cord,
Specimen concept,SPECIMEN,,4133740,Specimen from heart,
Specimen concept,TISSUE,,4124267,Postmortem tissue sample,
Specimen concept,BLD,,4045667,Venous blood specimen,
Specimen concept,SPECIMEN,,4133175,Specimen from pancreas,
Specimen concept,SPECIMEN,,4046373,Specimen from lung obtained by segmentectomy,
Specimen concept,BONE_MARROW,,45441956,Bone marrow source NOS,
Specimen concept,LYMPH_NODE,,4188644,Lymph node from sentinel lymph node dissection,
Specimen concept,BODY_FLD,,40492275,Fluid specimen from seroma,
specimen_loinc,SER_PLAS,,2777-1,,
Specimen concept,BODY_FLD,,45485433,Finger joint synovial fluid,
specimen_loinc,BLD,,6690-2,,
specimen_source,BODY_FLD,,FLUID,,
Specimen concept,SPECIMEN,,42872877,Specimen from urinary bladder,
specimen_source,BLD,,Blood-Dialysis arterial,,
Specimen concept,SPECIMEN,,4045774,Specimen from duodenum obtained by Whipple resection,
Specimen concept,BODY_FLD,,4206413,Ascitic fluid sample,
Specimen concept,SPECIMEN,,4215404,Specimen from renal pelvis obtained by complete nephroureterectomy,
Specimen concept,STOOL,,37115754,Forty eight hour stool specimen,
Specimen concept,ANAL,,46270278,Anal smear sample,
Specimen concept,TISSUE,,44792556,Kidney resection tissue sample,
Specimen concept,CVX_VAG,,46270188,Endocervical polyp sample,
Specimen concept,SPECIMEN,,37116299,Gastrostomy tube submitted as specimen,
Specimen concept,SPECIMEN,,4331796,Specimen from fetus obtained by biopsy,
Specimen concept,SPECIMEN,,4046494,Specimen from testis obtained by transscrotal needle biopsy,
Specimen concept,BODY_FLD,,45941889,gastric fluid/contents of stomach,
Specimen concept,SPECIMEN,,45767301,Parasitic worm specimen,
Specimen concept,PLAS,,44806866,Plasma specimen with citrate,
Specimen concept,SPECIMEN,,4161970,Specimen from regional lymph node obtained by lymphadenectomy,
Specimen concept,KIDNEY.FNA,,4204351,Kidney biopsy sample,
Specimen concept,TISSUE,,4182923,Tissue specimen obtained from extrahepatic bile ducts by biopsy,
Specimen concept,SPECIMEN,,40480512,Specimen from adrenal gland obtained by fine needle aspiration biopsy,
Specimen concept,SPECIMEN,,4045780,Specimen from pancreas obtained by incisional biopsy,
Specimen concept,MILK,,4122374,Cow's milk sample,
Specimen concept,BLD,,43021956,Umbilical vein catheter tip submitted as specimen,
Specimen concept,SPECIMEN,,4001060,Meconium specimen,
Specimen concept,SPECIMEN,,46270233,Specimen from posterior wall of urinary bladder obtained by biopsy,
Specimen concept,SPECIMEN,,4001055,Specimen from endotracheal tube,
Specimen concept,XXX.SWAB,,4119517,Perineal swab,
Specimen concept,THYROID,,4204320,Excised parathyroid sample,
specimen_loinc,SER_PLAS,,2705-2,,
Specimen concept,SPECIMEN,,46270215,Specimen from corneal ulcer,
specimen_loinc,SER,,6106-9,,
Specimen concept,SPECIMEN,,46270202,Specimen from breast obtained by resection of medial margin,
Specimen concept,SPECIMEN,,40483760,Specimen from trachea obtained by aspiration,
Specimen concept,URINE,,4198766,Specimen from urethra obtained by fine needle aspiration biopsy,
Specimen concept,BREAST,,4004335,Breast nipple cytologic material,
Specimen concept,SPECIMEN,,4046495,Specimen from testis obtained by transcrotal open biopsy,
specimen_loinc,SER_PLAS,,3024-7,,
Specimen concept,URINE,,36713021,Tunneled catheter tip submitted as specimen,
specimen_loinc,BLDA,,59408-5,,
Specimen concept,BODY_FLD,,4105822,Breast cyst fluid sample,
Specimen concept,SPECIMEN,,45767596,Muscle specimen,
Specimen concept,URINE,,43021140,Pulmonary artery flotation catheter tip submitted as specimen,
specimen_source,LUNG,,BRONCHOALVEOLAR LAVAGE,,
Specimen concept,TISSUE,,40479189,Fresh tissue specimen,
Specimen concept,TISSUE,,40491358,Tissue specimen from uterus obtained by curettage,
Specimen concept,SPECIMEN,,4164319,Specimen from central nervous system,
Specimen concept,SPECIMEN,,4326183,Specimen from pericardium,
Specimen concept,SPECIMEN,,46274133,Specimen from right lower lobe of lung obtained by bronchial washing procedure,
specimen_source,PERITON_FLD,,Peritoneal Dialysate,,
specimen_source,BODY_FLD,,Leukocytes,,
Specimen concept,BODY_FLD,,40492333,Bile specimen obtained via biliary T-tube,
Specimen concept,BODY_FLD,,764444,Fluid specimen from pelvis,
Specimen concept,SPECIMEN,,4233026,Specimen from intervertebral disc,
Specimen concept,URINE,,46270220,Balloon catheter tip submitted as specimen,
specimen_source,THRT,,THRT,,
Specimen concept,SPECIMEN,,4160433,Specimen from meninges,
Specimen concept,TISSUE,,4236275,Tissue specimen from transplanted kidney,
Specimen concept,SPECIMEN,,4046855,Specimen from distal stomach obtained by partial gastrectomy,
Specimen concept,XXX.SWAB,,45451926,Cough swab,
Specimen concept,SPECIMEN,,40492351,Specimen from endometrium obtained by aspiration,
Specimen concept,BLD,,43021143,Umbilical artery catheter tip submitted as specimen,
Specimen concept,XXX.SWAB,,4122266,Vulval swab,
Specimen concept,URINE,,46270290,Voided urine specimen,
Specimen concept,TISSUE,,40480853,Specimen from soft tissue obtained by fine needle aspiration biopsy,
Specimen concept,SPECIMEN,,4199534,Specimen from meninges obtained by biopsy,
Specimen concept,SPECIMEN,,4198148,Specimen from unspecified body site obtained by fine needle aspiration,
Specimen concept,SPECIMEN,,4331680,Specimen from eye region obtained by biopsy,
specimen_source,BLD,,Cord blood,,
Specimen concept,SPECIMEN,,46274054,Specimen from left lower lobe of lung obtained by bronchial aspiration procedure,
Specimen concept,SPECIMEN,,4197196,Body secretion specimen,
Specimen concept,RESPIRATORY.UPPER,,4204950,Upper respiratory swab sample,
Specimen concept,SER,,42539680,Serum specimen from control,
Specimen concept,SPECIMEN,,4331228,Specimen from mediastinum obtained by fine needle aspiration biopsy,
specimen_source,BLD,,Blood-Venous,,
Specimen concept,SALIVARY_GLAND.FNA,,4206595,Minor salivary gland sample,
Specimen concept,SPECIMEN,,42535844,Specimen from aorta,
Specimen concept,SPECIMEN,,4048855,Specimen from breast obtained by total mastectomy,
Specimen concept,TISSUE,,4232242,Tissue specimen obtained by excision,
Specimen concept,BLD,,42537789,Foetal blood specimen,
Specimen concept,SPECIMEN,,4133172,Specimen from lung,
specimen_loinc,SER_PLAS,,3094-0,,
Specimen concept,SPECIMEN,,43021134,Substance specimen obtained from device,
Specimen concept,SPECIMEN,,4002876,Sputum specimen,
specimen_source,BODY_FLD,,AMNIOTIC FLUID ,,
Specimen concept,XXX.SWAB,,43021098,Swab from superficial wound,
Specimen concept,BONE_MARROW,,4124290,Bone marrow trephine sample,
specimen_source,MILK,,Breast milk,,
Specimen concept,SPECIMEN,,44808184,Specimen obtained by punch biopsy,
Specimen concept,TISSUE,,4046934,Tissue specimen from gall bladder,
Specimen concept,SPECIMEN,,759826,Envelope specimen,
Specimen concept,TISSUE,,4326843,Core sample of tissue block,
Specimen concept,SPECIMEN,,4200609,Specimen from spleen obtained by biopsy,
Specimen concept,TISSUE,,46270291,Specimen from soft tissue mass lesion obtained by fine needle aspiration,
Specimen concept,SPECIMEN,,4161775,Specimen from spermatic cord obtained by fine needle aspiration biopsy,
specimen_source,SPECIMEN,,TOOTHBRUSH SCRAPINGS,,
Specimen concept,SPECIMEN,,4048980,Specimen from kidney obtained by (core) needle biopsy,
Result unit,{titer},titer,8525,titer,
Specimen concept,BODY_FLD,,4048849,Female genital fluid specimen,
specimen_loinc,BLD,,21026-0,,
Specimen concept,SPECIMEN,,4002226,Specimen from endometrium,
Specimen concept,BLD,,4048847,Blood specimen from newborn,
Specimen concept,XXX.SWAB,,43021105,Swab from pelvis,
specimen_source,BURN,,BURN ,,
specimen_loinc,URINE,,5811-5,,
Specimen concept,SPECIMEN,,4199231,Specimen from mesentery obtained by fine needle aspiration biopsy,
Specimen concept,SPECIMEN,,4334664,Specimen from retroperitoneum obtained by fine needle aspiration biopsy,
Specimen concept,SPECIMEN,,46270258,Specimen from left lower lobe of lung obtained by bronchial washing procedure,
Specimen concept,TISSUE,,4046380,Tissue specimen from large intestine,
Specimen concept,SPECIMEN,,44792591,Wash out specimen,
Specimen concept,SPECIMEN,,4161244,Specimen from peritoneum obtained by fine needle aspiration biopsy,
Specimen concept,TISSUE,,4202627,Parathyroid tissue sample,
Specimen concept,SPECIMEN,,4203700,Specimen from transplanted lung obtained by biopsy,
Specimen concept,TISSUE,,46270298,Tissue specimen obtained by transtracheal biopsy,
Specimen concept,SPECIMEN,,4045760,Vomitus specimen,
Specimen concept,BONE,,4007305,Bone cytologic material,
Specimen concept,SKIN,,43021078,Swab from lesion of skin,
specimen_source,DRAIN,,DRAINAGE,,
specimen_loinc,BLD,,30180-4,,
Specimen concept,SPECIMEN,,46274050,Specimen from breast obtained by resection of posterior margin,
Specimen concept,TISSUE,,4161156,Tissue specimen from trophoblast,
Specimen concept,BONE_MARROW,,45462002,Sternal bone marrow,
Specimen concept,SPECIMEN,,4221357,Specimen from mass,
Specimen concept,SPECIMEN,,43021759,Rickham reservoir submitted as specimen,
Specimen concept,SPECIMEN,,4162055,Specimen from skin obtained by fine needle aspiration biopsy,
Specimen concept,URINE,,4293174,Specimen from prostate obtained by transurethral resection,
specimen_source,SKIN,,SKIN TEST,,
Specimen concept,SPECIMEN,,4332512,Specimen from spinal cord,
Specimen concept,XXX.SWAB,,4122268,Incubator swab,
Specimen concept,SPECIMEN,,4336060,Specimen from spleen,
Specimen concept,BODY_FLD,,4119381,Empyema fluid sample,
specimen_loinc,SER_PLAS,,2075-0,,
Specimen concept,TISSUE,,4202616,Lymph node tissue sample,
Specimen concept,LIVER,,4007923,Liver cytologic material,
specimen_loinc,BLD,,32693-4,,
Specimen concept,SPECIMEN,,42535841,Specimen from epidermoid cyst,
Specimen concept,THYROID,,4023412,Thyroid cytologic material processed intraoperatively,
Specimen concept,SPECIMEN,,40490380,Specimen from abscess obtained by aspiration,
Specimen concept,BODY_FLD,,4206428,Urological fluid sample,
Specimen concept,URINE,,4001188,Specimen from urethra,
Specimen concept,SPECIMEN,,4219033,Specimen from vulva obtained by total vulvectomy,
Specimen concept,URINE,,4257649,Timed urine specimen,
Specimen concept,ESOPHAGEAL_BRUSH,,4204335,Esophageal brushings sample,
Specimen concept,SPECIMEN,,40483851,Hemodialysate specimen from hemodialysis machine using water distribution system,
Specimen concept,SPECIMEN,,4214074,Specimen from pancreas obtained by excisional biopsy,
Specimen concept,PLAS,,44806865,Plasma specimen with EDTA,
specimen_source,PERICARD_FLD,,Pericard. fld,,
Specimen concept,BREAST,,4202609,Breast fine needle aspirate sample,
Specimen concept,SPECIMEN,,4221388,Specimen from ureter obtained by nephroureterectomy,
specimen_loinc,SER,,6136-6,,
Result unit,umol,micromole,9667,umol,
Specimen concept,SPECIMEN,,43021771,Nephrostomy tube submitted as specimen,
Specimen concept,BODY_FLD,,4046837,Fluid specimen from wound,
specimen_loinc,INHL_GAS,,3150-0,,
Specimen concept,XXX.SWAB,,4119519,Throat swab,
specimen_source,SYNV_FLD,,SYNOVIAL FLUID ,,
Specimen concept,TISSUE,,4133173,Tissue specimen from pleura,
Specimen concept,URINE,,43021154,Intracranial ventricular catheter tip submitted as specimen,
Specimen concept,SPECIMEN,,40481106,Machine hemodialysate specimen obtained after mixing,
specimen_loinc,URINE_SED,,25145-4,,
specimen_source,PERITON_FLD,,Peritoneal Fluid,,
specimen_source,KIDNEY,,"Renal upper tract, Left",,
Specimen concept,BLD,,43021119,Swab from central venous catheter,
Specimen concept,SPECIMEN,,4215398,Specimen from vulva obtained by local excision,
Specimen concept,BREAST,,4158565,Breast cytologic material obtained by percutaneous core biopsy,
Specimen concept,SPECIMEN,,4046391,Specimen from urinary bladder obtained by radical cystoprostatectomy,
Specimen concept,SPECIMEN,,4164607,Specimen from stomach obtained by gastrectomy,
Specimen concept,SPECIMEN,,4046952,Specimen from testis obtained by inguinal exposure with testicular isolation and biopsy,
specimen_loinc,REFERENCE_LAB_TEST,,19145-2,,
Specimen concept,XXX.SWAB,,43021117,Swab from nasal sinus,
Specimen concept,URINE,,4080731,Spot urine sample,
specimen_loinc,BLD,,41276-7,,
Specimen concept,CVX_VAG,,4045876,Specimen from uterine cervix obtained by hysterectomy,
Specimen concept,SPECIMEN,,763166,Vegetable AND/OR fruit specimen,
specimen_source,SPECIMEN,,Cellulitis,,
Specimen concept,XXX.SWAB,,764436,Swab from heel,
Specimen concept,SPECIMEN,,4161561,Specimen from central nervous system obtained by open biopsy,
Specimen concept,SPECIMEN,,4048982,Specimen from kidney obtained by wedge biopsy,
Specimen concept,URINE,,44784239,First stream urine sample,
Specimen concept,XXX.SWAB,,43021093,Swab from esophagus,
Specimen concept,SPECIMEN,,42536399,Specimen from left breast,
Specimen concept,TISSUE,,4164324,Tissue specimen from retina,
Specimen concept,BLD,,43021136,Umbilical catheter submitted as specimen,
specimen_loinc,SER_PLAS,,2089-1,,
specimen_loinc,SER_PLAS,,1742-6,,
Specimen concept,SPECIMEN,,4002874,Colostrum specimen,
specimen_loinc,URINE,,5804-0,,
Specimen concept,TISSUE,,4132245,Tissue specimen from gastrointestinal tract,
Specimen concept,SPECIMEN,,763757,Specimen from scratch wound,
Specimen concept,SPECIMEN,,4048981,Specimen from kidney obtained by fine needle aspiration procedure,
Specimen concept,SKIN,,46270292,Skin sample obtained by excision frozen section,
